50000 200
36464 42383 161 36465
36465 42383 162 11202
36466 48063 147 44518
36467 0 0 0
36468 24585 101 45635
36469 0 0 0
36470 31686 61 36471
36471 31686 62 36472
36472 31686 63 36473
36473 31686 64 36474
36474 31686 65 36475
36475 31686 66 36476
36476 31686 67 36477
36477 31686 68 44940
36478 54921 82 33590
36479 0 0 0
36480 28219 106 15158
36481 0 0 0
36482 59282 217 1
36483 20643 182 36484
36484 20643 183 36485
36485 20643 184 38167
36486 60446 19 36487
36487 60446 20 36488
36488 60446 21 36489
36489 60446 22 36490
36490 60446 23 36491
36491 60446 24 36492
36492 60446 25 36493
36493 60446 26 36494
36494 60446 27 36495
36495 60446 28 36496
36496 60446 29 36497
36497 60446 30 36498
36498 60446 31 36499
36499 60446 32 36500
36500 60446 33 36501
36501 60446 34 36502
36502 60446 35 36503
36503 60446 36 3929
36504 57032 120 18992
36505 0 0 0
36506 54965 189 18354
36507 0 0 0
36508 47745 110 11634
36509 0 0 0
36510 0 0 0
36511 0 0 0
36512 0 0 0
36513 0 0 0
36514 0 0 0
36515 43834 273 20739
36516 23472 62 36517
36517 23472 63 36518
36518 23472 64 36519
36519 23472 65 36520
36520 23472 66 36521
36521 23472 67 36522
36522 23472 68 36523
36523 23472 69 36524
36524 23472 70 36525
36525 23472 71 36526
36526 23472 72 23222
36527 39588 203 42974
36528 1832 144 36529
36529 1832 145 36530
36530 1832 146 36531
36531 1832 147 36532
36532 1832 148 36533
36533 1832 149 36534
36534 1832 150 36535
36535 1832 151 36536
36536 1832 152 36537
36537 1832 153 36538
36538 1832 154 36539
36539 1832 155 36540
36540 1832 156 36541
36541 1832 157 36542
36542 1832 158 36543
36543 1832 159 36544
36544 1832 160 36545
36545 1832 161 36546
36546 1832 162 36547
36547 1832 163 36548
36548 1832 164 36549
36549 1832 165 36550
36550 1832 166 36551
36551 1832 167 36552
36552 1832 168 36553
36553 1832 169 36554
36554 1832 170 36555
36555 1832 171 36556
36556 1832 172 36557
36557 1832 173 36558
36558 1832 174 36559
36559 1832 175 36560
36560 1832 176 36561
36561 1832 177 36562
36562 1832 178 36563
36563 1832 179 36564
36564 1832 180 36565
36565 1832 181 36566
36566 1832 182 36567
36567 1832 183 36568
36568 1832 184 36569
36569 1832 185 36570
36570 1832 186 36571
36571 1832 187 36572
36572 1832 188 36573
36573 1832 189 36574
36574 1832 190 36575
36575 1832 191 36576
36576 1832 192 36577
36577 1832 193 36578
36578 1832 194 36579
36579 1832 195 36580
36580 1832 196 36581
36581 1832 197 1904
36582 26658 250 32503
36583 0 0 0
36584 2655 105 32838
36585 0 0 0
36586 28219 57 25550
36587 0 0 0
36588 54906 114 36589
36589 54906 115 36590
36590 54906 116 36591
36591 54906 117 36592
36592 54906 118 36593
36593 54906 119 36594
36594 54906 120 25801
36595 39642 241 48406
36596 26658 180 11670
36597 47745 59 19898
36598 20643 238 36599
36599 20643 239 36600
36600 20643 240 36601
36601 20643 241 49937
36602 5026 212 47805
36603 0 0 0
36604 27056 82 38196
36605 0 0 0
36606 0 0 0
36607 15440 100 28332
36608 43834 377 1
36609 53410 30 20731
36610 58056 63 27220
36611 18860 16 28138
36612 28950 92 20909
36613 0 0 0
36614 65533 40 34466
36615 0 0 0
36616 1040 128 13778
36617 0 0 0
36618 5026 204 48278
36619 25561 66 33508
36620 0 0 0
36621 53927 321 4208
36622 54448 56 2113
36623 62086 105 37363
36624 0 0 0
36625 0 0 0
36626 27056 87 22370
36627 0 0 0
36628 54965 54 15531
36629 0 0 0
36630 65533 35 23984
36631 0 0 0
36632 54939 227 9746
36633 0 0 0
36634 48643 51 19872
36635 0 0 0
36636 35609 302 20479
36637 0 0 0
36638 43702 104 46657
36639 0 0 0
36640 24852 17 23108
36641 0 0 0
36642 47745 149 17654
36643 0 0 0
36644 53410 178 18717
36645 0 0 0
36646 0 0 0
36647 0 0 0
36648 47124 235 30226
36649 57032 199 31496
36650 41927 249 36651
36651 41927 250 36652
36652 41927 251 36653
36653 41927 252 17376
36654 42109 136 16912
36655 0 0 0
36656 41212 1 36657
36657 41212 2 36658
36658 41212 3 36659
36659 41212 4 36660
36660 41212 5 36661
36661 41212 6 36662
36662 41212 7 36663
36663 41212 8 27432
36664 48063 64 8984
36665 62185 179 36666
36666 62185 180 15300
36667 55919 109 29388
36668 0 0 0
36669 0 0 0
36670 26658 111 221
36671 0 0 0
36672 7475 192 40858
36673 0 0 0
36674 35609 13 22888
36675 4515 31 36676
36676 4515 32 36677
36677 4515 33 6954
36678 9984 52 28150
36679 0 0 0
36680 43834 283 46330
36681 0 0 0
36682 0 0 0
36683 0 0 0
36684 0 0 0
36685 54733 15 45236
36686 28802 144 12722
36687 26658 186 32037
36688 0 0 0
36689 0 0 0
36690 27583 117 23734
36691 0 0 0
36692 0 0 0
36693 51450 59 43412
36694 14612 59 36695
36695 14612 60 36696
36696 14612 61 36697
36697 14612 62 36698
36698 14612 63 36699
36699 14612 64 36700
36700 14612 65 36701
36701 14612 66 36702
36702 14612 67 36703
36703 14612 68 36704
36704 14612 69 36705
36705 14612 70 36706
36706 14612 71 36707
36707 14612 72 8264
36708 47745 45 25448
36709 1720 221 36710
36710 1720 222 36711
36711 1720 223 36712
36712 1720 224 36713
36713 1720 225 36714
36714 1720 226 36715
36715 1720 227 30559
36716 35609 68 41176
36717 0 0 0
36718 0 0 0
36719 0 0 0
36720 20932 46 36721
36721 20932 47 36722
36722 20932 48 36723
36723 20932 49 36724
36724 20932 50 36725
36725 20932 51 36726
36726 20932 52 36727
36727 20932 53 24082
36728 20140 4 36814
36729 0 0 0
36730 27056 36 21502
36731 0 0 0
36732 43702 110 11321
36733 0 0 0
36734 53410 168 10078
36735 44631 144 36736
36736 44631 145 36737
36737 44631 146 33923
36738 35609 133 10072
36739 0 0 0
36740 53927 253 14232
36741 0 0 0
36742 41927 1 36743
36743 41927 2 36744
36744 41927 3 36745
36745 41927 4 44448
36746 2655 169 30811
36747 0 0 0
36748 22501 83 31568
36749 0 0 0
36750 26658 210 40432
36751 47737 1 36752
36752 47737 2 36753
36753 47737 3 36754
36754 47737 4 36755
36755 47737 5 36756
36756 47737 6 36757
36757 47737 7 36758
36758 47737 8 36759
36759 47737 9 36760
36760 47737 10 36761
36761 47737 11 36762
36762 47737 12 36763
36763 47737 13 36764
36764 47737 14 36765
36765 47737 15 36766
36766 47737 16 36767
36767 47737 17 36768
36768 47737 18 36769
36769 47737 19 36770
36770 47737 20 36771
36771 47737 21 30760
36772 7968 27 21870
36773 0 0 0
36774 0 0 0
36775 0 0 0
36776 53927 19 3910
36777 26456 133 36778
36778 26456 134 36779
36779 26456 135 36780
36780 26456 136 24676
36781 35609 374 27942
36782 31686 225 36783
36783 31686 226 36784
36784 31686 227 36785
36785 31686 228 36786
36786 31686 229 36787
36787 31686 230 36404
36788 54965 45 27690
36789 0 0 0
36790 0 0 0
36791 0 0 0
36792 27056 134 41213
36793 53927 305 1043
36794 0 0 0
36795 0 0 0
36796 54939 209 736
36797 7968 38 9745
36798 23940 45 25740
36799 0 0 0
36800 0 0 0
36801 5957 214 27552
36802 0 0 0
36803 0 0 0
36804 41927 217 36805
36805 41927 218 36806
36806 41927 219 36807
36807 41927 220 36808
36808 41927 221 13581
36809 46029 130 28062
36810 0 0 0
36811 0 0 0
36812 7968 116 27822
36813 0 0 0
36814 20140 5 37316
36815 0 0 0
36816 47745 112 33939
36817 7475 320 42366
36818 65533 86 16758
36819 20140 30 16325
36820 50276 182 36821
36821 50276 183 6796
36822 54939 146 1180
36823 42109 104 46364
36824 0 0 0
36825 0 0 0
36826 28802 31 14107
36827 0 0 0
36828 25834 182 13896
36829 0 0 0
36830 5026 332 1599
36831 52864 147 34891
36832 0 0 0
36833 0 0 0
36834 18860 63 11468
36835 64205 17 5422
36836 0 0 0
36837 0 0 0
36838 57032 256 44810
36839 0 0 0
36840 25834 38 27326
36841 0 0 0
36842 57032 115 21696
36843 0 0 0
36844 53410 318 9180
36845 0 0 0
36846 53927 126 27358
36847 0 0 0
36848 0 0 0
36849 7475 75 21554
36850 0 0 0
36851 0 0 0
36852 19110 156 44014
36853 0 0 0
36854 22501 111 7540
36855 46729 78 36856
36856 46729 79 36857
36857 46729 80 2892
36858 16438 81 10710
36859 0 0 0
36860 0 0 0
36861 3954 97 44893
36862 53927 318 26626
36863 0 0 0
36864 5026 221 14124
36865 25561 22 35368
36866 43834 212 20936
36867 0 0 0
36868 0 0 0
36869 33889 189 36870
36870 33889 190 36871
36871 33889 191 36872
36872 33889 192 36873
36873 33889 193 36874
36874 33889 194 36875
36875 33889 195 36876
36876 33889 196 1453
36877 43834 358 17885
36878 27583 26 26172
36879 0 0 0
36880 0 0 0
36881 54921 35 48067
36882 7475 261 6255
36883 0 0 0
36884 54965 90 9437
36885 47745 234 6104
36886 18860 107 32790
36887 20656 29 40558
36888 27583 19 27249
36889 0 0 0
36890 43702 141 17698
36891 15440 68 18632
36892 0 0 0
36893 23940 18 5774
36894 54939 254 35150
36895 27583 41 4498
36896 0 0 0
36897 19110 22 7858
36898 4163 337 36899
36899 4163 338 36900
36900 4163 339 36901
36901 4163 340 36902
36902 4163 341 36903
36903 4163 342 36904
36904 4163 343 36905
36905 4163 344 36906
36906 4163 345 36907
36907 4163 346 9294
36908 47745 86 40360
36909 53927 232 25563
36910 7968 88 21442
36911 20643 144 36912
36912 20643 145 2907
36913 44218 14 36914
36914 44218 15 36915
36915 44218 16 36916
36916 44218 17 36917
36917 44218 18 36918
36918 44218 19 36919
36919 44218 20 36920
36920 44218 21 36921
36921 44218 22 36922
36922 44218 23 36923
36923 44218 24 10313
36924 35609 343 10404
36925 24585 22 9157
36926 0 0 0
36927 21021 41 21357
36928 32128 141 36929
36929 32128 142 36930
36930 32128 143 36931
36931 32128 144 36932
36932 32128 145 36933
36933 32128 146 36934
36934 32128 147 36935
36935 32128 148 36936
36936 32128 149 36937
36937 32128 150 36938
36938 32128 151 36939
36939 32128 152 36940
36940 32128 153 36941
36941 32128 154 36942
36942 32128 155 36943
36943 32128 156 36944
36944 32128 157 36945
36945 32128 158 36946
36946 32128 159 36947
36947 32128 160 36948
36948 32128 161 36949
36949 32128 162 36950
36950 32128 163 36951
36951 32128 164 36952
36952 32128 165 27958
36953 24585 132 4879
36954 0 0 0
36955 6965 273 36956
36956 6965 274 36957
36957 6965 275 36958
36958 6965 276 36959
36959 6965 277 39239
36960 1040 157 714
36961 0 0 0
36962 51101 21 36963
36963 51101 22 36964
36964 51101 23 2775
36965 48827 37 36966
36966 48827 38 36967
36967 48827 39 36968
36968 48827 40 36969
36969 48827 41 36970
36970 48827 42 36971
36971 48827 43 36972
36972 48827 44 36973
36973 48827 45 36974
36974 48827 46 36975
36975 48827 47 14824
36976 53927 291 29288
36977 0 0 0
36978 19110 142 27134
36979 24860 237 36980
36980 24860 238 36981
36981 24860 239 36982
36982 24860 240 36983
36983 24860 241 36984
36984 24860 242 36985
36985 24860 243 17878
36986 25561 24 6655
36987 0 0 0
36988 5026 274 21642
36989 48063 142 47102
36990 42109 108 49930
36991 0 0 0
36992 7475 202 42968
36993 39642 88 20782
36994 43702 24 34654
36995 0 0 0
36996 55895 78 36997
36997 55895 79 36998
36998 55895 80 36999
36999 55895 81 37000
37000 55895 82 37001
37001 55895 83 37510
37002 5957 304 39747
37003 0 0 0
37004 7968 68 40914
37005 0 0 0
37006 0 0 0
37007 25834 257 22539
37008 0 0 0
37009 0 0 0
37010 59282 79 47520
37011 33889 62 37012
37012 33889 63 37013
37013 33889 64 37014
37014 33889 65 37015
37015 33889 66 37016
37016 33889 67 37017
37017 33889 68 2894
37018 24585 182 47644
37019 0 0 0
37020 24585 94 35721
37021 0 0 0
37022 65426 99 37023
37023 65426 100 37024
37024 65426 101 37025
37025 65426 102 37026
37026 65426 103 37027
37027 65426 104 37028
37028 65426 105 37029
37029 65426 106 37030
37030 65426 107 37031
37031 65426 108 31890
37032 35609 266 9992
37033 25834 143 39537
37034 54733 28 9764
37035 0 0 0
37036 42109 179 4538
37037 20643 252 37038
37038 20643 253 37039
37039 20643 254 32756
37040 43702 276 33609
37041 0 0 0
37042 0 0 0
37043 0 0 0
37044 27583 23 25564
37045 0 0 0
37046 27583 58 7172
37047 0 0 0
37048 22501 126 44222
37049 41927 231 37050
37050 41927 232 37051
37051 41927 233 37052
37052 41927 234 37053
37053 41927 235 20348
37054 57032 271 47566
37055 0 0 0
37056 53410 342 35166
37057 58056 152 34248
37058 7968 186 49527
37059 7475 295 34402
37060 0 0 0
37061 61361 13 37062
37062 61361 14 37063
37063 61361 15 37064
37064 61361 16 37065
37065 61361 17 27878
37066 35533 1 37067
37067 35533 2 37068
37068 35533 3 37069
37069 35533 4 37070
37070 35533 5 37071
37071 35533 6 37072
37072 35533 7 37073
37073 35533 8 37074
37074 35533 9 37075
37075 35533 10 37076
37076 35533 11 37077
37077 35533 12 37078
37078 35533 13 37079
37079 35533 14 37080
37080 35533 15 37081
37081 35533 16 37082
37082 35533 17 37083
37083 35533 18 37084
37084 35533 19 37085
37085 35533 20 37086
37086 35533 21 37087
37087 35533 22 37088
37088 35533 23 37089
37089 35533 24 37090
37090 35533 25 9804
37091 55919 56 1506
37092 20140 235 25394
37093 0 0 0
37094 24585 116 25092
37095 27583 2 31449
37096 28219 181 14406
37097 0 0 0
37098 7968 218 15810
37099 53410 48 27927
37100 0 0 0
37101 0 0 0
37102 43702 164 47878
37103 0 0 0
37104 51101 216 37105
37105 51101 217 37106
37106 51101 218 37107
37107 51101 219 18884
37108 20140 217 38784
37109 53927 364 1358
37110 58056 66 45362
37111 0 0 0
37112 59282 142 30496
37113 0 0 0
37114 0 0 0
37115 0 0 0
37116 64205 121 43141
37117 26658 32 17801
37118 0 0 0
37119 0 0 0
37120 5441 23 21787
37121 0 0 0
37122 39588 61 2609
37123 0 0 0
37124 43834 233 26406
37125 0 0 0
37126 24585 291 7542
37127 0 0 0
37128 5957 233 37898
37129 11290 18 37130
37130 11290 19 37131
37131 11290 20 37132
37132 11290 21 17068
37133 32931 217 37134
37134 32931 218 37135
37135 32931 219 37136
37136 32931 220 37137
37137 32931 221 37138
37138 32931 222 37139
37139 32931 223 41672
37140 48063 27 26340
37141 0 0 0
37142 0 0 0
37143 0 0 0
37144 2655 102 49189
37145 0 0 0
37146 26456 347 37147
37147 26456 348 37148
37148 26456 349 37149
37149 26456 350 37150
37150 26456 351 37151
37151 26456 352 17780
37152 24585 323 29271
37153 0 0 0
37154 23940 121 9275
37155 0 0 0
37156 51450 136 46138
37157 0 0 0
37158 48643 23 43158
37159 0 0 0
37160 30078 114 37161
37161 30078 115 37162
37162 30078 116 37163
37163 30078 117 37164
37164 30078 118 37165
37165 30078 119 37166
37166 30078 120 37167
37167 30078 121 37168
37168 30078 122 37169
37169 30078 123 37170
37170 30078 124 37171
37171 30078 125 37172
37172 30078 126 37173
37173 30078 127 37174
37174 30078 128 37175
37175 30078 129 37176
37176 30078 130 37177
37177 30078 131 37178
37178 30078 132 37179
37179 30078 133 37180
37180 30078 134 37181
37181 30078 135 37182
37182 30078 136 37183
37183 30078 137 37184
37184 30078 138 37185
37185 30078 139 1074
37186 39588 30 33424
37187 0 0 0
37188 23472 114 37189
37189 23472 115 37190
37190 23472 116 37191
37191 23472 117 37192
37192 23472 118 37193
37193 23472 119 37194
37194 23472 120 37195
37195 23472 121 37196
37196 23472 122 37197
37197 23472 123 37198
37198 23472 124 37199
37199 23472 125 17295
37200 42109 52 29801
37201 58472 170 37202
37202 58472 171 37203
37203 58472 172 37204
37204 58472 173 37205
37205 58472 174 37206
37206 58472 175 37207
37207 58472 176 37208
37208 58472 177 37209
37209 58472 178 37210
37210 58472 179 37211
37211 58472 180 35695
37212 1040 75 14483
37213 4515 13 37214
37214 4515 14 37215
37215 4515 15 45788
37216 6157 307 37217
37217 6157 308 37218
37218 6157 309 37219
37219 6157 310 37220
37220 6157 311 33524
37221 2655 117 18130
37222 0 0 0
37223 52864 34 48327
37224 5160 213 37225
37225 5160 214 37226
37226 5160 215 37227
37227 5160 216 37228
37228 5160 217 37229
37229 5160 218 34173
37230 47745 160 1364
37231 26658 258 10408
37232 0 0 0
37233 23940 316 41255
37234 7475 217 17466
37235 0 0 0
37236 28802 135 35687
37237 0 0 0
37238 21021 59 10681
37239 0 0 0
37240 20140 263 45518
37241 48063 189 2656
37242 35609 70 49216
37243 54965 354 7962
37244 39642 217 13280
37245 0 0 0
37246 58056 35 12030
37247 0 0 0
37248 53410 359 40384
37249 43834 27 32896
37250 41927 13 37251
37251 41927 14 37252
37252 41927 15 37253
37253 41927 16 37254
37254 41927 17 6712
37255 47124 38 39052
37256 5026 75 804
37257 7475 315 43813
37258 16438 20 38748
37259 0 0 0
37260 18045 185 37261
37261 18045 186 37262
37262 18045 187 37263
37263 18045 188 37264
37264 18045 189 37265
37265 18045 190 37266
37266 18045 191 37267
37267 18045 192 37268
37268 18045 193 37269
37269 18045 194 34442
37270 28219 53 5020
37271 2655 60 9916
37272 0 0 0
37273 0 0 0
37274 10062 20 37275
37275 10062 21 37276
37276 10062 22 37277
37277 10062 23 37278
37278 10062 24 37279
37279 10062 25 37280
37280 10062 26 37281
37281 10062 27 37282
37282 10062 28 37283
37283 10062 29 37284
37284 10062 30 37285
37285 10062 31 49314
37286 47745 148 36642
37287 0 0 0
37288 24585 212 21574
37289 0 0 0
37290 3954 71 48354
37291 0 0 0
37292 21021 46 23126
37293 39588 129 267
37294 23940 300 5246
37295 0 0 0
37296 30078 389 37297
37297 30078 390 37298
37298 30078 391 37299
37299 30078 392 37300
37300 30078 393 37301
37301 30078 394 37302
37302 30078 395 37303
37303 30078 396 37304
37304 30078 397 1
37305 0 0 0
37306 0 0 0
37307 0 0 0
37308 19110 155 36852
37309 0 0 0
37310 0 0 0
37311 0 0 0
37312 21021 17 4158
37313 0 0 0
37314 19110 241 12220
37315 0 0 0
37316 20140 6 44756
37317 0 0 0
37318 54860 57 37319
37319 54860 58 10279
37320 7968 167 47064
37321 0 0 0
37322 5957 142 26460
37323 53410 87 25115
37324 35609 47 42118
37325 0 0 0
37326 22501 52 20320
37327 0 0 0
37328 42383 212 37329
37329 42383 213 37330
37330 42383 214 37331
37331 42383 215 37332
37332 42383 216 37333
37333 42383 217 37334
37334 42383 218 37335
37335 42383 219 37336
37336 42383 220 37337
37337 42383 221 37338
37338 42383 222 37339
37339 42383 223 37340
37340 42383 224 37341
37341 42383 225 37342
37342 42383 226 37343
37343 42383 227 15894
37344 19110 83 20702
37345 0 0 0
37346 0 0 0
37347 47124 255 41408
37348 33623 289 37349
37349 33623 290 37350
37350 33623 291 37351
37351 33623 292 40628
37352 48643 14 16913
37353 0 0 0
37354 28219 81 26092
37355 0 0 0
37356 57032 229 16463
37357 7475 45 30241
37358 26658 217 43764
37359 54939 240 31470
37360 25834 239 39249
37361 2655 129 23316
37362 0 0 0
37363 62086 106 14410
37364 24149 22 37630
37365 0 0 0
37366 0 0 0
37367 0 0 0
37368 33889 118 37369
37369 33889 119 37370
37370 33889 120 37371
37371 33889 121 37372
37372 33889 122 37373
37373 33889 123 37374
37374 33889 124 37375
37375 33889 125 37376
37376 33889 126 37377
37377 33889 127 37378
37378 33889 128 37379
37379 33889 129 37380
37380 33889 130 3968
37381 47745 71 40994
37382 54448 3 33635
37383 0 0 0
37384 0 0 0
37385 33889 151 37386
37386 33889 152 37387
37387 33889 153 37388
37388 33889 154 37389
37389 33889 155 10607
37390 49567 25 37391
37391 49567 26 37392
37392 49567 27 37393
37393 49567 28 37394
37394 49567 29 37395
37395 49567 30 37396
37396 49567 31 37397
37397 49567 32 37398
37398 49567 33 37399
37399 49567 34 37400
37400 49567 35 37401
37401 49567 36 37402
37402 49567 37 37403
37403 49567 38 37404
37404 49567 39 37405
37405 49567 40 37406
37406 49567 41 37407
37407 49567 42 37408
37408 49567 43 37409
37409 49567 44 37410
37410 49567 45 37411
37411 49567 46 37412
37412 49567 47 37413
37413 49567 48 37414
37414 49567 49 37415
37415 49567 50 37416
37416 49567 51 37417
37417 49567 52 37418
37418 49567 53 37419
37419 49567 54 37420
37420 49567 55 37421
37421 49567 56 37422
37422 49567 57 37423
37423 49567 58 37424
37424 49567 59 37425
37425 49567 60 37426
37426 49567 61 37427
37427 49567 62 17536
37428 7968 74 13866
37429 0 0 0
37430 0 0 0
37431 0 0 0
37432 1040 176 3814
37433 0 0 0
37434 0 0 0
37435 0 0 0
37436 2655 30 8136
37437 0 0 0
37438 40756 254 37439
37439 40756 255 37440
37440 40756 256 37441
37441 40756 257 1606
37442 42109 100 12264
37443 0 0 0
37444 0 0 0
37445 24149 97 39414
37446 0 0 0
37447 0 0 0
37448 64205 53 1370
37449 0 0 0
37450 43702 251 48491
37451 0 0 0
37452 27056 178 6918
37453 0 0 0
37454 27294 306 37455
37455 27294 307 37456
37456 27294 308 37457
37457 27294 309 39057
37458 54939 66 14557
37459 0 0 0
37460 5026 203 36618
37461 0 0 0
37462 47124 37 37255
37463 58056 150 18360
37464 6965 98 37465
37465 6965 99 37466
37466 6965 100 26083
