100000 2000
84833 42043 37 84834
84834 42043 38 84835
84835 42043 39 84836
84836 42043 40 84837
84837 42043 41 8682
84838 36011 57 21865
84839 0 0 0
84840 45068 2 20092
84841 6593 1 84842
84842 6593 2 84843
84843 6593 3 84844
84844 6593 4 84845
84845 6593 5 77978
84846 48812 1 84847
84847 48812 2 84848
84848 48812 3 84849
84849 48812 4 84850
84850 48812 5 84851
84851 48812 6 84852
84852 48812 7 1
84853 0 0 0
84854 42651 25 12534
84855 0 0 0
84856 36745 9 84857
84857 36745 10 84858
84858 36745 11 84859
84859 36745 12 71914
84860 64096 8 50514
84861 0 0 0
84862 49670 64 67368
84863 0 0 0
84864 13576 11 28700
84865 5929 47 55233
84866 7110 15 39524
84867 43885 29 21223
84868 0 0 0
84869 0 0 0
84870 62547 59 3570
84871 0 0 0
84872 1355 3 2534
84873 0 0 0
84874 28983 29 71083
84875 0 0 0
84876 50094 56 38966
84877 0 0 0
84878 35747 24 71978
84879 0 0 0
84880 35048 15 62582
84881 12540 15 63547
84882 21266 7 65618
84883 0 0 0
84884 37097 1 84885
84885 37097 2 84886
84886 37097 3 84887
84887 37097 4 84888
84888 37097 5 84889
84889 37097 6 84890
84890 37097 7 84891
84891 37097 8 1
84892 18772 4 84893
84893 18772 5 84894
84894 18772 6 8207
84895 19655 10 55473
84896 39191 10 84897
84897 39191 11 84898
84898 39191 12 84899
84899 39191 13 40790
84900 48737 9 6661
84901 0 0 0
84902 0 0 0
84903 58735 51 84904
84904 58735 52 84905
84905 58735 53 84906
84906 58735 54 79984
84907 39775 20 30292
84908 27132 23 84909
84909 27132 24 84910
84910 27132 25 84911
84911 27132 26 84912
84912 27132 27 84913
84913 27132 28 31641
84914 27765 25 55300
84915 0 0 0
84916 55129 10 14433
84917 0 0 0
84918 0 0 0
84919 0 0 0
84920 56373 11 57013
84921 0 0 0
84922 0 0 0
84923 0 0 0
84924 13859 24 84925
84925 13859 25 84926
84926 13859 26 8866
84927 43904 13 75509
84928 52459 30 84929
84929 52459 31 84930
84930 52459 32 84931
84931 52459 33 84932
84932 52459 34 84933
84933 52459 35 84934
84934 52459 36 84935
84935 52459 37 84936
84936 52459 38 84937
84937 52459 39 55612
84938 49938 40 60937
84939 0 0 0
84940 57228 9 33977
84941 0 0 0
84942 0 0 0
84943 0 0 0
84944 0 0 0
84945 0 0 0
84946 53136 22 1744
84947 55846 34 16863
84948 30745 3 2044
84949 0 0 0
84950 10732 60 39784
84951 0 0 0
84952 0 0 0
84953 40156 70 17446
84954 12042 1 84955
84955 12042 2 84956
84956 12042 3 84957
84957 12042 4 84958
84958 12042 5 84959
84959 12042 6 84960
84960 12042 7 84961
84961 12042 8 84962
84962 12042 9 84963
84963 12042 10 84964
84964 12042 11 84965
84965 12042 12 84966
84966 12042 13 84967
84967 12042 14 84968
84968 12042 15 84969
84969 12042 16 84970
84970 12042 17 84971
84971 12042 18 84972
84972 12042 19 84973
84973 12042 20 84974
84974 12042 21 84975
84975 12042 22 84976
84976 12042 23 84977
84977 12042 24 84978
84978 12042 25 84979
84979 12042 26 84980
84980 12042 27 84981
84981 12042 28 84982
84982 12042 29 84983
84983 12042 30 84984
84984 12042 31 84985
84985 12042 32 84986
84986 12042 33 84987
84987 12042 34 84988
84988 12042 35 84989
84989 12042 36 84990
84990 12042 37 84991
84991 12042 38 84992
84992 12042 39 84993
84993 12042 40 84994
84994 12042 41 84995
84995 12042 42 84996
84996 12042 43 84997
84997 12042 44 84998
84998 12042 45 84999
84999 12042 46 85000
85000 12042 47 85001
85001 12042 48 85002
85002 12042 49 85003
85003 12042 50 85004
85004 12042 51 85005
85005 12042 52 85006
85006 12042 53 85007
85007 12042 54 85008
85008 12042 55 85009
85009 12042 56 85010
85010 12042 57 85011
85011 12042 58 85012
85012 12042 59 85013
85013 12042 60 85014
85014 12042 61 85015
85015 12042 62 85016
85016 12042 63 85017
85017 12042 64 1
85018 62547 45 18038
85019 0 0 0
85020 58590 1 85021
85021 58590 2 78902
85022 29906 21 14130
85023 0 0 0
85024 35747 37 96034
85025 0 0 0
85026 0 0 0
85027 29123 55 85028
85028 29123 56 85029
85029 29123 57 85030
85030 29123 58 85031
85031 29123 59 45326
85032 62547 26 69122
85033 19205 14 65756
85034 63499 1 85035
85035 63499 2 85036
85036 63499 3 85037
85037 63499 4 85038
85038 63499 5 85039
85039 63499 6 85040
85040 63499 7 85041
85041 63499 8 85042
85042 63499 9 85043
85043 63499 10 85044
85044 63499 11 85045
85045 63499 12 85046
85046 63499 13 85047
85047 63499 14 85048
85048 63499 15 85049
85049 63499 16 85050
85050 63499 17 85051
85051 63499 18 85052
85052 63499 19 85053
85053 63499 20 85054
85054 63499 21 85055
85055 63499 22 85056
85056 63499 23 85057
85057 63499 24 85058
85058 63499 25 85059
85059 63499 26 85060
85060 63499 27 85061
85061 63499 28 85062
85062 63499 29 85063
85063 63499 30 85064
85064 63499 31 85065
85065 63499 32 85066
85066 63499 33 85067
85067 63499 34 85068
85068 63499 35 85069
85069 63499 36 85070
85070 63499 37 85071
85071 63499 38 85072
85072 63499 39 85073
85073 63499 40 85074
85074 63499 41 85075
85075 63499 42 85076
85076 63499 43 85077
85077 63499 44 85078
85078 63499 45 85079
85079 63499 46 85080
85080 63499 47 85081
85081 63499 48 85082
85082 63499 49 85083
85083 63499 50 85084
85084 63499 51 85085
85085 63499 52 85086
85086 63499 53 85087
85087 63499 54 85088
85088 63499 55 85089
85089 63499 56 85090
85090 63499 57 85091
85091 63499 58 85092
85092 63499 59 85093
85093 63499 60 85094
85094 63499 61 85095
85095 63499 62 85096
85096 63499 63 1
85097 0 0 0
85098 0 0 0
85099 35652 73 49745
85100 57842 29 85101
85101 57842 30 85102
85102 57842 31 85103
85103 57842 32 86469
85104 17183 65 1
85105 0 0 0
85106 0 0 0
85107 0 0 0
85108 13820 59 97724
85109 19603 8 59003
85110 40409 5 85587
85111 0 0 0
85112 27218 18 87518
85113 0 0 0
85114 62258 54 85478
85115 0 0 0
85116 2924 60 66544
85117 0 0 0
85118 16303 34 52877
85119 10211 2 92982
85120 64623 21 85121
85121 64623 22 85122
85122 64623 23 85123
85123 64623 24 85124
85124 64623 25 85125
85125 64623 26 85126
85126 64623 27 85127
85127 64623 28 85128
85128 64623 29 85129
85129 64623 30 85130
85130 64623 31 85131
85131 64623 32 85132
85132 64623 33 85133
85133 64623 34 85134
85134 64623 35 85135
85135 64623 36 85136
85136 64623 37 85137
85137 64623 38 85138
85138 64623 39 85139
85139 64623 40 85140
85140 64623 41 85141
85141 64623 42 85142
85142 64623 43 85143
85143 64623 44 85144
85144 64623 45 90235
85145 25141 20 21545
85146 26436 50 69558
85147 16303 20 80020
85148 52969 58 1976
85149 0 0 0
85150 34135 16 67665
85151 0 0 0
85152 6241 19 85153
85153 6241 20 85154
85154 6241 21 85155
85155 6241 22 85156
85156 6241 23 87197
85157 7060 37 40780
85158 0 0 0
85159 0 0 0
85160 42201 36 8570
85161 0 0 0
85162 47484 7 13530
85163 0 0 0
85164 2600 54 85165
85165 2600 55 85166
85166 2600 56 67823
85167 41483 10 12090
85168 0 0 0
85169 0 0 0
85170 23003 1 69978
85171 0 0 0
85172 19714 9 31308
85173 13224 3 52413
85174 48551 37 78360
85175 1223 19 85176
85176 1223 20 85177
85177 1223 21 97252
85178 54848 1 47667
85179 23861 13 35924
85180 19267 12 581
85181 0 0 0
85182 0 0 0
85183 0 0 0
85184 27986 1 85185
85185 27986 2 85186
85186 27986 3 85187
85187 27986 4 40508
85188 52969 40 31994
85189 21316 12 65028
85190 0 0 0
85191 0 0 0
85192 39614 21 59796
85193 30452 59 54926
85194 16996 38 85195
85195 16996 39 85196
85196 16996 40 85197
85197 16996 41 85198
85198 16996 42 85199
85199 16996 43 85200
85200 16996 44 85201
85201 16996 45 85202
85202 16996 46 85203
85203 16996 47 85204
85204 16996 48 85205
85205 16996 49 4064
85206 36401 18 66140
85207 0 0 0
85208 0 0 0
85209 0 0 0
85210 25385 21 85211
85211 25385 22 85212
85212 25385 23 85213
85213 25385 24 85214
85214 25385 25 1
85215 60018 20 85586
85216 0 0 0
85217 63250 37 10000
85218 0 0 0
85219 0 0 0
85220 22416 17 33120
85221 0 0 0
85222 62022 3 81577
85223 0 0 0
85224 0 0 0
85225 27155 2 70078
85226 0 0 0
85227 0 0 0
85228 41350 50 17789
85229 0 0 0
85230 64286 38 85231
85231 64286 39 85232
85232 64286 40 85233
85233 64286 41 85234
85234 64286 42 85235
85235 64286 43 53253
85236 621 1 85237
85237 621 2 85238
85238 621 3 85239
85239 621 4 85240
85240 621 5 85241
85241 621 6 85242
85242 621 7 85243
85243 621 8 85244
85244 621 9 85245
85245 621 10 85246
85246 621 11 85247
85247 621 12 85248
85248 621 13 85249
85249 621 14 85250
85250 621 15 85251
85251 621 16 85252
85252 621 17 85253
85253 621 18 85254
85254 621 19 85255
85255 621 20 85256
85256 621 21 85257
85257 621 22 85258
85258 621 23 85259
85259 621 24 85260
85260 621 25 85261
85261 621 26 85262
85262 621 27 85263
85263 621 28 85264
85264 621 29 85265
85265 621 30 85266
85266 621 31 85267
85267 621 32 85268
85268 621 33 85269
85269 621 34 85270
85270 621 35 85271
85271 621 36 85272
85272 621 37 85273
85273 621 38 1
85274 43496 36 21262
85275 0 0 0
85276 2924 66 55958
85277 0 0 0
85278 0 0 0
85279 48458 39 31564
85280 12695 28 3334
85281 16004 34 14494
85282 50094 70 17538
85283 0 0 0
85284 37514 38 79605
85285 0 0 0
85286 55681 67 49066
85287 41025 26 69520
85288 36736 18 13254
85289 12634 62 22851
85290 60719 61 85291
85291 60719 62 85292
85292 60719 63 85293
85293 60719 64 85294
85294 60719 65 24219
85295 35747 46 50498
85296 29089 23 25892
85297 13224 42 56864
85298 64910 21 70455
85299 65424 54 1370
85300 0 0 0
85301 55009 13 1
85302 0 0 0
85303 2121 23 43082
85304 19267 4 87535
85305 0 0 0
85306 0 0 0
85307 0 0 0
85308 62256 1 46645
85309 0 0 0
85310 42043 60 85311
85311 42043 61 85312
85312 42043 62 85313
85313 42043 63 85314
85314 42043 64 85315
85315 42043 65 85316
85316 42043 66 85317
85317 42043 67 85318
85318 42043 68 85319
85319 42043 69 85320
85320 42043 70 85321
85321 42043 71 85322
85322 42043 72 85323
85323 42043 73 85324
85324 42043 74 85325
85325 42043 75 18873
85326 51704 27 71468
85327 0 0 0
85328 41754 23 85329
85329 41754 24 65709
85330 64171 59 49197
85331 32815 4 85332
85332 32815 5 85333
85333 32815 6 8702
85334 36708 16 85335
85335 36708 17 1
85336 54380 19 5511
85337 0 0 0
85338 6894 22 35964
85339 0 0 0
85340 0 0 0
85341 0 0 0
85342 4783 35 55845
85343 0 0 0
85344 46088 35 19195
85345 0 0 0
85346 0 0 0
85347 42651 30 31554
85348 30040 19 4636
85349 0 0 0
85350 15161 47 1
85351 0 0 0
85352 61944 32 85353
85353 61944 33 85354
85354 61944 34 85355
85355 61944 35 83950
85356 30306 26 43590
85357 35649 15 90606
85358 62320 31 86182
85359 43885 71 3957
85360 0 0 0
85361 30635 43 20134
85362 34135 61 96878
85363 62320 41 19
85364 0 0 0
85365 53336 13 69640
85366 35587 48 66084
85367 0 0 0
85368 49329 33 99644
85369 0 0 0
85370 47815 40 75168
85371 0 0 0
85372 31079 42 29120
85373 0 0 0
85374 38516 36 85375
85375 38516 37 85376
85376 38516 38 85377
85377 38516 39 20930
85378 19205 48 85630
85379 0 0 0
85380 43499 12 63842
85381 56731 4 54669
85382 61408 3 85383
85383 61408 4 85384
85384 61408 5 62531
85385 49346 1 85386
85386 49346 2 85387
85387 49346 3 85388
85388 49346 4 1
85389 0 0 0
85390 0 0 0
85391 0 0 0
85392 61067 38 85393
85393 61067 39 85394
85394 61067 40 85395
85395 61067 41 1
85396 24384 1 85397
85397 24384 2 85398
85398 24384 3 85399
85399 24384 4 85400
85400 24384 5 18214
85401 15161 46 85350
85402 0 0 0
85403 0 0 0
85404 57740 10 66019
85405 48458 47 89190
85406 64349 45 85407
85407 64349 46 85408
85408 64349 47 85409
85409 64349 48 22124
85410 58639 1 57687
85411 4686 39 85412
85412 4686 40 85413
85413 4686 41 1
85414 0 0 0
85415 33005 29 44690
85416 47192 1 85417
85417 47192 2 85418
85418 47192 3 1
85419 37948 1 2832
85420 53514 29 22174
85421 0 0 0
85422 62207 41 90494
85423 0 0 0
85424 16303 29 81737
85425 0 0 0
85426 0 0 0
85427 0 0 0
85428 19655 19 7264
85429 0 0 0
85430 0 0 0
85431 1465 6 6996
85432 48402 5 91204
85433 0 0 0
85434 2624 43 36074
85435 0 0 0
85436 64018 62 85437
85437 64018 63 85438
85438 64018 64 85439
85439 64018 65 85440
85440 64018 66 85441
85441 64018 67 85442
85442 64018 68 85443
85443 64018 69 85444
85444 64018 70 85445
85445 64018 71 85446
85446 64018 72 85447
85447 64018 73 85448
85448 64018 74 85449
85449 64018 75 85450
85450 64018 76 85451
85451 64018 77 1
85452 42651 36 14677
85453 0 0 0
85454 0 0 0
85455 13957 47 85456
85456 13957 48 85457
85457 13957 49 1
85458 0 0 0
85459 52918 3 75949
85460 11191 53 1
85461 0 0 0
85462 58098 42 89520
85463 12851 32 87344
85464 0 0 0
85465 0 0 0
85466 24988 1 85467
85467 24988 2 85468
85468 24988 3 85469
85469 24988 4 85470
85470 24988 5 85471
85471 24988 6 38038
85472 19996 4 94380
85473 0 0 0
85474 0 0 0
85475 0 0 0
85476 55675 44 33145
85477 0 0 0
85478 62258 55 27232
85479 0 0 0
85480 0 0 0
85481 24671 3 69652
85482 12851 61 68108
85483 58800 2 92635
85484 59758 2 78493
85485 0 0 0
85486 22809 4 23815
85487 63451 32 1
85488 53034 1 85489
85489 53034 2 85490
85490 53034 3 85491
85491 53034 4 85492
85492 53034 5 85493
85493 53034 6 56886
85494 60976 50 77532
85495 0 0 0
85496 0 0 0
85497 0 0 0
85498 54765 21 67001
85499 0 0 0
85500 0 0 0
85501 0 0 0
85502 49994 17 37298
85503 0 0 0
85504 0 0 0
85505 0 0 0
85506 18450 51 80533
85507 0 0 0
85508 2121 6 35310
85509 63392 2 91782
85510 17300 18 77632
85511 0 0 0
85512 0 0 0
85513 0 0 0
85514 11559 48 2381
85515 0 0 0
85516 54380 18 85336
85517 0 0 0
85518 0 0 0
85519 27687 46 85520
85520 27687 47 85521
85521 27687 48 85522
85522 27687 49 85523
85523 27687 50 70165
85524 22032 21 99242
85525 0 0 0
85526 63250 44 47138
85527 0 0 0
85528 14452 19 85529
85529 14452 20 85530
85530 14452 21 85531
85531 14452 22 85532
85532 14452 23 85533
85533 14452 24 85534
85534 14452 25 18662
85535 51098 11 9240
85536 30433 5 85537
85537 30433 6 38594
85538 10066 32 55278
85539 0 0 0
85540 41065 7 88020
85541 0 0 0
85542 28982 17 77619
85543 0 0 0
85544 22338 23 85545
85545 22338 24 85546
85546 22338 25 85547
85547 22338 26 85548
85548 22338 27 85549
85549 22338 28 85550
85550 22338 29 85551
85551 22338 30 85552
85552 22338 31 85553
85553 22338 32 85554
85554 22338 33 85555
85555 22338 34 85556
85556 22338 35 85557
85557 22338 36 85558
85558 22338 37 85559
85559 22338 38 85560
85560 22338 39 85561
85561 22338 40 85562
85562 22338 41 85563
85563 22338 42 85564
85564 22338 43 85565
85565 22338 44 85566
85566 22338 45 85567
85567 22338 46 85568
85568 22338 47 85569
85569 22338 48 85570
85570 22338 49 85571
85571 22338 50 85572
85572 22338 51 85573
85573 22338 52 85574
85574 22338 53 85575
85575 22338 54 85576
85576 22338 55 1
85577 0 0 0
85578 47070 17 62636
85579 0 0 0
85580 52994 53 58448
85581 0 0 0
85582 8661 13 27338
85583 21316 49 54154
85584 35523 8 65285
85585 0 0 0
85586 60018 21 16788
85587 40409 6 43305
85588 54316 1 85589
85589 54316 2 85590
85590 54316 3 85591
85591 54316 4 85592
85592 54316 5 85593
85593 54316 6 85594
85594 54316 7 47266
85595 54440 6 96750
85596 513 3 56594
85597 10170 1 85598
85598 10170 2 85599
85599 10170 3 85600
85600 10170 4 85601
85601 10170 5 85602
85602 10170 6 85603
85603 10170 7 85604
85604 10170 8 85605
85605 10170 9 85606
85606 10170 10 85607
85607 10170 11 85608
85608 10170 12 85609
85609 10170 13 85610
85610 10170 14 85611
85611 10170 15 85612
85612 10170 16 85613
85613 10170 17 85614
85614 10170 18 85615
85615 10170 19 85616
85616 10170 20 85617
85617 10170 21 85618
85618 10170 22 85619
85619 10170 23 85620
85620 10170 24 85621
85621 10170 25 85622
85622 10170 26 85623
85623 10170 27 85624
85624 10170 28 85625
85625 10170 29 85626
85626 10170 30 85627
85627 10170 31 85628
85628 10170 32 85629
85629 10170 33 7792
85630 19205 49 16618
85631 0 0 0
85632 53336 50 12854
85633 0 0 0
85634 57631 25 33332
85635 48113 23 85636
85636 48113 24 85637
85637 48113 25 85638
85638 48113 26 85639
85639 48113 27 5564
85640 29865 1 85641
85641 29865 2 85642
85642 29865 3 85643
85643 29865 4 85644
85644 29865 5 85645
85645 29865 6 85646
85646 29865 7 1
85647 0 0 0
85648 30054 11 57796
85649 0 0 0
85650 21575 8 66708
85651 0 0 0
85652 38065 7 31570
85653 0 0 0
85654 38050 39 59572
85655 0 0 0
85656 44470 1 85657
85657 44470 2 85658
85658 44470 3 85659
85659 44470 4 85660
85660 44470 5 1
85661 17300 13 31233
85662 0 0 0
85663 0 0 0
85664 64737 17 83889
85665 37876 19 85666
85666 37876 20 85667
85667 37876 21 53324
85668 61555 25 96882
85669 0 0 0
85670 0 0 0
85671 0 0 0
85672 0 0 0
85673 0 0 0
85674 47620 50 40355
85675 38065 77 1
85676 58590 55 85677
85677 58590 56 85678
85678 58590 57 1
85679 0 0 0
85680 30792 1 32142
85681 0 0 0
85682 18057 62 85683
85683 18057 63 85684
85684 18057 64 85685
85685 18057 65 5644
85686 61285 32 85687
85687 61285 33 85688
85688 61285 34 85689
85689 61285 35 85690
85690 61285 36 85691
85691 61285 37 1
85692 43885 61 82540
85693 0 0 0
85694 3375 11 84232
85695 0 0 0
85696 0 0 0
85697 0 0 0
85698 0 0 0
85699 57402 6 58809
85700 4779 1 54874
85701 48866 50 1
85702 17547 7 39488
85703 53200 36 26916
85704 27155 17 72808
85705 0 0 0
85706 0 0 0
85707 0 0 0
85708 26310 45 73566
85709 26379 38 65398
85710 29714 67 61559
85711 0 0 0
85712 50149 22 21003
85713 6891 2 62912
85714 14569 21 85715
85715 14569 22 85716
85716 14569 23 85717
85717 14569 24 35548
85718 13576 13 83134
85719 0 0 0
85720 0 0 0
85721 7859 46 89496
85722 7286 33 76747
85723 47815 16 49553
85724 0 0 0
85725 0 0 0
85726 42946 65 85727
85727 42946 66 85728
85728 42946 67 85729
85729 42946 68 48276
85730 60406 33 13255
85731 40838 10 85732
85732 40838 11 85733
85733 40838 12 85734
85734 40838 13 85735
85735 40838 14 800
85736 8411 8 57067
85737 12851 26 83599
85738 7874 1 1
85739 0 0 0
85740 50311 1 85741
85741 50311 2 85742
85742 50311 3 85743
85743 50311 4 85744
85744 50311 5 85745
85745 50311 6 85746
85746 50311 7 85747
85747 50311 8 85748
85748 50311 9 85749
85749 50311 10 60942
85750 19389 15 23760
85751 47620 23 94070
85752 51096 21 85753
85753 51096 22 594
85754 51463 22 70961
85755 0 0 0
85756 61242 32 85757
85757 61242 33 85758
85758 61242 34 94928
85759 7283 59 63624
85760 37245 2 13592
85761 0 0 0
85762 52969 63 50480
85763 61408 17 85764
85764 61408 18 85765
85765 61408 19 438
85766 30452 9 66336
85767 0 0 0
85768 62959 40 1
85769 0 0 0
85770 29779 56 13216
85771 0 0 0
85772 19205 35 46594
85773 0 0 0
85774 2317 32 85775
85775 2317 33 85776
85776 2317 34 19672
85777 30306 35 1
85778 58909 47 55563
85779 2600 44 85780
85780 2600 45 85781
85781 2600 46 85782
85782 2600 47 63617
85783 35048 35 4358
85784 13269 13 1
85785 0 0 0
85786 22620 52 37382
85787 30227 8 580
85788 55675 21 79840
85789 0 0 0
85790 0 0 0
85791 3874 23 85792
85792 3874 24 85793
85793 3874 25 85794
85794 3874 26 85795
85795 3874 27 85796
85796 3874 28 85797
85797 3874 29 85798
85798 3874 30 85799
85799 3874 31 85800
85800 3874 32 85801
85801 3874 33 85802
85802 3874 34 85803
85803 3874 35 6100
85804 13874 30 32754
85805 0 0 0
85806 50598 35 75412
85807 0 0 0
85808 48574 1 25978
85809 35652 26 60485
85810 0 0 0
85811 0 0 0
85812 6334 1 85813
85813 6334 2 85814
85814 6334 3 85815
85815 6334 4 85816
85816 6334 5 85817
85817 6334 6 85818
85818 6334 7 85819
85819 6334 8 85820
85820 6334 9 85821
85821 6334 10 85822
85822 6334 11 85823
85823 6334 12 85824
85824 6334 13 85825
85825 6334 14 62765
85826 21266 19 4410
85827 42946 23 85828
85828 42946 24 85829
85829 42946 25 88841
85830 8764 60 56205
85831 0 0 0
85832 0 0 0
85833 61076 6 10755
85834 17068 19 15790
85835 17363 52 85836
85836 17363 53 85837
85837 17363 54 85838
85838 17363 55 85839
85839 17363 56 85840
85840 17363 57 85841
85841 17363 58 80896
85842 5050 2 41398
85843 42443 2 47038
85844 13095 16 54576
85845 6894 3 4809
85846 53022 12 74996
85847 5050 23 52537
85848 29123 1 85849
85849 29123 2 85850
85850 29123 3 85851
85851 29123 4 85852
85852 29123 5 85853
85853 29123 6 80181
85854 6693 15 85855
85855 6693 16 85856
85856 6693 17 85857
85857 6693 18 85858
85858 6693 19 1
85859 0 0 0
85860 27738 28 62267
85861 0 0 0
85862 64325 5 73280
85863 0 0 0
85864 20075 4 8244
85865 0 0 0
85866 62986 30 96471
85867 0 0 0
85868 33438 27 24365
85869 0 0 0
85870 0 0 0
85871 19389 35 73472
85872 53514 22 64654
85873 0 0 0
85874 46088 52 43275
85875 0 0 0
85876 17130 38 85877
85877 17130 39 85878
85878 17130 40 85879
85879 17130 41 85880
85880 17130 42 85881
85881 17130 43 1
85882 57402 3 62342
85883 30599 36 85884
85884 30599 37 85885
85885 30599 38 85886
85886 30599 39 85887
85887 30599 40 85888
85888 30599 41 85889
85889 30599 42 85890
85890 30599 43 85891
85891 30599 44 85892
85892 30599 45 66607
85893 53014 8 77115
85894 40756 62 1
85895 0 0 0
85896 19629 5 11984
85897 0 0 0
85898 53455 45 85899
85899 53455 46 85900
85900 53455 47 85901
85901 53455 48 85902
85902 53455 49 85903
85903 53455 50 85904
85904 53455 51 85905
85905 53455 52 1
85906 49532 27 77968
85907 0 0 0
85908 65045 45 85909
85909 65045 46 51687
85910 19741 52 85911
85911 19741 53 85912
85912 19741 54 85913
85913 19741 55 85914
